id,merchant_id,shopper_id,amount_cents,created_at,completed_at
1956,9,169,17401,25/02/2018 09:36:00,27/02/2018 00:52:18
1957,6,141,13831,25/02/2018 10:08:00,26/02/2018 11:26:58
1958,4,350,33528,25/02/2018 10:40:00,27/02/2018 14:46:57
1960,11,294,36645,25/02/2018 11:44:00,27/02/2018 09:30:50
1961,8,206,41223,25/02/2018 12:16:00,26/02/2018 17:28:42
1962,14,82,8702,25/02/2018 12:48:00,27/02/2018 23:51:19
1963,6,364,31472,25/02/2018 13:20:00,27/02/2018 13:16:45
1964,14,358,16506,25/02/2018 13:52:00,26/02/2018 20:58:27
1966,13,20,17594,25/02/2018 14:56:00,27/02/2018 02:15:17
1968,4,389,36017,25/02/2018 16:00:00,28/02/2018 03:24:55
1969,5,72,7692,25/02/2018 16:32:00,26/02/2018 18:46:21
1970,7,220,39918,25/02/2018 17:04:00,27/02/2018 06:29:48
1971,9,381,21179,25/02/2018 17:36:00,26/02/2018 23:39:06
1972,6,127,40448,25/02/2018 18:08:00,27/02/2018 14:06:39
1974,4,30,32350,25/02/2018 19:12:00,28/02/2018 08:44:37
1975,3,255,14909,25/02/2018 19:44:00,27/02/2018 01:22:04
1977,7,390,4297,25/02/2018 20:48:00,28/02/2018 03:07:32
1978,5,73,3501,25/02/2018 21:20:00,27/02/2018 01:19:55
1979,10,195,20941,25/02/2018 21:52:00,27/02/2018 23:52:42
1981,9,138,17624,25/02/2018 22:56:00,27/02/2018 11:14:19
1982,2,256,14645,25/02/2018 23:28:00,28/02/2018 09:20:57
1983,10,36,23956,26/02/2018 00:00:00,27/02/2018 12:46:41
1984,4,312,20832,26/02/2018 01:12:00,28/02/2018 05:51:48
1985,8,152,44816,26/02/2018 02:24:00,28/02/2018 15:55:35
1987,6,57,21893,26/02/2018 04:48:00,27/02/2018 23:32:07
1988,4,393,5302,26/02/2018 06:00:00,28/02/2018 21:19:12
1989,14,156,44474,26/02/2018 07:12:00,28/02/2018 14:07:05
1990,3,131,39582,26/02/2018 08:24:00,27/02/2018 18:01:40
1991,1,246,41015,26/02/2018 09:36:00,01/03/2018 01:19:56
1992,10,27,40268,26/02/2018 10:48:00,27/02/2018 23:11:57
1994,12,32,32727,26/02/2018 13:12:00,28/02/2018 08:46:00
1995,6,331,3790,26/02/2018 14:24:00,27/02/2018 15:03:37
1996,4,72,30698,26/02/2018 15:36:00,28/02/2018 20:30:27
1997,7,37,23067,26/02/2018 16:48:00,01/03/2018 08:42:40
1998,9,36,6903,26/02/2018 18:00:00,28/02/2018 20:06:19
2000,3,136,33104,26/02/2018 20:24:00,28/02/2018 18:58:53
2001,7,188,4782,26/02/2018 21:36:00,28/02/2018 04:03:24
2002,11,164,8658,26/02/2018 22:48:00,01/03/2018 00:51:32
2004,3,237,19672,27/02/2018 00:53:00,28/02/2018 02:30:42
2005,2,348,38726,27/02/2018 01:46:00,28/02/2018 12:29:59
2007,13,126,38972,27/02/2018 03:32:00,01/03/2018 17:04:30
2009,9,363,3012,27/02/2018 05:18:00,01/03/2018 00:45:58
2011,3,282,30315,27/02/2018 07:04:00,01/03/2018 05:12:10
2014,3,89,4291,27/02/2018 09:43:00,01/03/2018 17:36:05
2015,10,86,23719,27/02/2018 10:36:00,01/03/2018 13:18:43
2016,4,293,6950,27/02/2018 11:29:00,28/02/2018 22:19:07
2018,7,290,40796,27/02/2018 13:15:00,02/03/2018 06:24:07
2019,13,363,27201,27/02/2018 14:08:00,01/03/2018 13:14:19
2020,13,114,7511,27/02/2018 15:01:00,28/02/2018 18:00:16
2021,6,215,40470,27/02/2018 15:54:00,01/03/2018 21:29:31
2022,6,258,12954,27/02/2018 16:47:00,01/03/2018 19:05:07
2024,6,84,12133,27/02/2018 18:33:00,02/03/2018 11:30:20
2025,12,168,30168,27/02/2018 19:26:00,01/03/2018 10:02:39
2026,12,237,19222,27/02/2018 20:19:00,01/03/2018 21:01:15
2027,3,290,30352,27/02/2018 21:12:00,01/03/2018 23:00:21
2028,2,273,39104,27/02/2018 22:05:00,01/03/2018 13:59:01
2030,14,32,6836,27/02/2018 23:51:00,02/03/2018 00:08:10
2031,4,80,27246,28/02/2018 00:28:00,02/03/2018 09:45:22
2033,7,256,44529,28/02/2018 01:24:00,01/03/2018 07:27:08
2034,4,221,43421,28/02/2018 01:52:00,01/03/2018 23:28:38
2035,5,194,43813,28/02/2018 02:20:00,02/03/2018 14:02:04
2037,5,83,22069,28/02/2018 03:16:00,01/03/2018 08:24:25
2039,12,272,6084,28/02/2018 04:12:00,02/03/2018 03:27:42
2040,9,184,27276,28/02/2018 04:40:00,01/03/2018 19:20:38
2046,7,106,42563,28/02/2018 07:28:00,
2052,2,284,28005,28/02/2018 10:16:00,
2054,6,174,13484,28/02/2018 11:12:00,
2066,10,299,14819,28/02/2018 16:48:00,
2070,7,277,33322,28/02/2018 18:40:00,
2074,11,120,37623,28/02/2018 20:32:00,
2076,8,155,43584,28/02/2018 21:28:00,
2079,4,149,13386,28/02/2018 22:52:00,
2081,13,369,38561,01/03/2018 00:57:00,
2092,10,278,7042,01/03/2018 11:24:00,
2094,10,132,14202,01/03/2018 13:18:00,
2098,7,59,5038,01/03/2018 17:06:00,
2106,7,150,16583,02/03/2018 00:55:00,
2108,8,185,38022,02/03/2018 02:45:00,
2110,11,330,25836,02/03/2018 04:35:00,
2127,2,180,30291,02/03/2018 20:10:00,
2133,10,203,14334,03/03/2018 01:14:00,
2138,10,156,19068,03/03/2018 04:19:00,
2139,7,327,42274,03/03/2018 04:56:00,
2148,4,177,14696,03/03/2018 10:29:00,
2152,11,277,13047,03/03/2018 12:57:00,
2156,12,217,12943,03/03/2018 15:25:00,
2043,2,139,32541,28/02/2018 06:04:00,02/03/2018 13:30:01
2044,10,254,27502,28/02/2018 06:32:00,01/03/2018 22:02:42
2045,8,343,12677,28/02/2018 07:00:00,02/03/2018 07:55:04
2047,1,24,21129,28/02/2018 07:56:00,02/03/2018 19:26:31
2048,11,52,9648,28/02/2018 08:24:00,01/03/2018 23:18:56
2049,10,189,33880,28/02/2018 08:52:00,02/03/2018 12:55:45
2051,11,347,41061,28/02/2018 09:48:00,01/03/2018 23:47:32
2053,4,61,38273,28/02/2018 10:44:00,02/03/2018 01:37:19
2055,7,214,37791,28/02/2018 11:40:00,02/03/2018 14:10:23
2056,6,16,17451,28/02/2018 12:08:00,02/03/2018 18:03:40
2057,11,266,19168,28/02/2018 12:36:00,01/03/2018 17:12:05
2059,3,194,31953,28/02/2018 13:32:00,03/03/2018 04:28:01
2060,2,385,21394,28/02/2018 14:00:00,02/03/2018 19:40:50
2061,4,310,14749,28/02/2018 14:28:00,02/03/2018 00:45:48
2062,12,40,28127,28/02/2018 14:56:00,02/03/2018 00:40:23
2063,10,106,41219,28/02/2018 15:24:00,02/03/2018 15:36:25
2065,2,316,17625,28/02/2018 16:20:00,02/03/2018 05:00:08
2067,1,250,25884,28/02/2018 17:16:00,03/03/2018 07:31:14
2068,14,221,24630,28/02/2018 17:44:00,01/03/2018 19:02:06
2069,8,59,14317,28/02/2018 18:12:00,03/03/2018 09:20:50
2071,8,349,12530,28/02/2018 19:08:00,03/03/2018 13:14:03
2072,14,255,25981,28/02/2018 19:36:00,01/03/2018 21:03:41
2075,10,49,27246,28/02/2018 21:00:00,03/03/2018 13:29:49
2077,12,37,17337,28/02/2018 21:56:00,03/03/2018 05:17:13
2078,11,237,23752,28/02/2018 22:24:00,03/03/2018 16:10:04
2080,4,388,26397,28/02/2018 23:20:00,02/03/2018 15:17:13
2082,13,216,8775,01/03/2018 01:54:00,02/03/2018 23:09:45
2084,11,125,26115,01/03/2018 03:48:00,02/03/2018 07:31:47
2085,14,319,315,01/03/2018 04:45:00,02/03/2018 20:38:14
2086,14,81,33091,01/03/2018 05:42:00,02/03/2018 13:16:55
2087,3,261,24466,01/03/2018 06:39:00,03/03/2018 05:49:59
2088,4,294,16643,01/03/2018 07:36:00,02/03/2018 08:44:54
2090,7,252,7525,01/03/2018 09:30:00,02/03/2018 13:27:55
2091,3,141,13508,01/03/2018 10:27:00,02/03/2018 22:35:51
2093,11,398,23714,01/03/2018 12:21:00,04/03/2018 06:12:21
2095,14,146,18661,01/03/2018 14:15:00,03/03/2018 09:13:20
2096,6,333,28319,01/03/2018 15:12:00,04/03/2018 07:45:28
2097,7,281,4169,01/03/2018 16:09:00,03/03/2018 11:02:14
2100,4,362,5292,01/03/2018 19:00:00,04/03/2018 13:25:02
2101,9,106,35997,01/03/2018 19:57:00,03/03/2018 08:33:04
2102,13,51,39326,01/03/2018 20:54:00,03/03/2018 11:45:43
2103,7,339,13520,01/03/2018 21:51:00,04/03/2018 05:07:25
2104,7,216,3593,01/03/2018 22:48:00,03/03/2018 06:16:01
2107,6,319,42957,02/03/2018 01:50:00,04/03/2018 08:44:06
2109,3,85,6263,02/03/2018 03:40:00,04/03/2018 02:02:15
2111,3,27,4061,02/03/2018 05:30:00,03/03/2018 23:43:19
2112,5,145,7553,02/03/2018 06:25:00,04/03/2018 23:39:46
2113,3,354,40465,02/03/2018 07:20:00,03/03/2018 09:48:57
2115,10,230,21408,02/03/2018 09:10:00,04/03/2018 14:08:45
2116,3,399,34839,02/03/2018 10:05:00,03/03/2018 21:08:13
2117,1,198,18650,02/03/2018 11:00:00,04/03/2018 14:27:33
2118,9,40,41081,02/03/2018 11:55:00,03/03/2018 22:07:56
2119,2,274,17734,02/03/2018 12:50:00,04/03/2018 16:22:58
2120,1,153,38148,02/03/2018 13:45:00,05/03/2018 01:23:54
2122,7,267,29158,02/03/2018 15:35:00,03/03/2018 23:19:38
2123,7,86,19642,02/03/2018 16:30:00,04/03/2018 17:16:23
2124,6,288,11982,02/03/2018 17:25:00,04/03/2018 08:04:59
2125,1,22,17575,02/03/2018 18:20:00,03/03/2018 22:10:30
2126,2,276,8064,02/03/2018 19:15:00,05/03/2018 04:34:39
2129,2,123,31596,02/03/2018 22:00:00,05/03/2018 07:40:27
2130,11,294,21386,02/03/2018 22:55:00,04/03/2018 03:05:35
2131,9,285,29843,02/03/2018 23:50:00,04/03/2018 09:55:45
2132,14,384,21762,03/03/2018 00:37:00,05/03/2018 14:45:29
2134,1,182,29977,03/03/2018 01:51:00,04/03/2018 06:50:59
2136,5,118,25669,03/03/2018 03:05:00,05/03/2018 19:03:15
2137,8,161,22977,03/03/2018 03:42:00,04/03/2018 06:31:42
2140,13,131,24852,03/03/2018 05:33:00,05/03/2018 23:00:40
2141,3,17,34982,03/03/2018 06:10:00,04/03/2018 09:40:06
2142,5,27,20194,03/03/2018 06:47:00,04/03/2018 20:11:28
2143,1,101,35790,03/03/2018 07:24:00,05/03/2018 22:06:12
2145,7,217,39041,03/03/2018 08:38:00,04/03/2018 13:08:22
2146,11,109,33603,03/03/2018 09:15:00,05/03/2018 06:50:26
2147,10,70,40922,03/03/2018 09:52:00,04/03/2018 12:52:23
2149,1,166,25994,03/03/2018 11:06:00,05/03/2018 01:35:07
2150,4,255,22309,03/03/2018 11:43:00,05/03/2018 19:22:42
2153,12,358,21972,03/03/2018 13:34:00,05/03/2018 13:44:06
2154,12,71,25335,03/03/2018 14:11:00,04/03/2018 15:28:00
2155,13,164,26623,03/03/2018 14:48:00,04/03/2018 21:37:57
2157,1,167,32442,03/03/2018 16:02:00,05/03/2018 16:37:15
2158,12,366,19454,03/03/2018 16:39:00,05/03/2018 10:20:51
2160,13,262,139,03/03/2018 17:53:00,04/03/2018 19:22:25
2165,2,98,7199,03/03/2018 20:58:00,
2166,8,1,14893,03/03/2018 21:35:00,
2167,13,23,14779,03/03/2018 22:12:00,
2169,6,14,30329,03/03/2018 23:26:00,
2182,10,149,6295,04/03/2018 15:36:00,
2188,5,86,3361,04/03/2018 22:48:00,
2193,4,85,20136,05/03/2018 02:20:00,
2196,8,272,31642,05/03/2018 04:05:00,
2200,2,184,22087,05/03/2018 06:25:00,
2202,14,63,31604,05/03/2018 07:35:00,
2211,10,389,13565,05/03/2018 12:50:00,
2212,5,144,27868,05/03/2018 13:25:00,
2214,8,82,31330,05/03/2018 14:35:00,
2218,2,19,7669,05/03/2018 16:55:00,
2220,5,61,25322,05/03/2018 18:05:00,
2223,8,19,12519,05/03/2018 19:50:00,
2229,1,268,23646,05/03/2018 23:20:00,
2230,7,236,30767,05/03/2018 23:55:00,
2231,6,34,25978,06/03/2018 00:29:00,
2234,9,127,39434,06/03/2018 01:56:00,
2247,12,165,39645,06/03/2018 08:13:00,
2252,2,101,34837,06/03/2018 10:38:00,
2253,13,269,38012,06/03/2018 11:07:00,
2257,6,157,34979,06/03/2018 13:03:00,
2266,11,236,17549,06/03/2018 17:24:00,
2269,10,5,6290,06/03/2018 18:51:00,
2163,6,73,4710,03/03/2018 19:44:00,05/03/2018 07:29:29
2164,4,107,7265,03/03/2018 20:21:00,06/03/2018 10:37:12
2168,9,50,12976,03/03/2018 22:49:00,05/03/2018 00:23:56
2170,2,233,6493,04/03/2018 01:12:00,05/03/2018 09:16:05
2171,3,136,9399,04/03/2018 02:24:00,05/03/2018 09:22:51
2172,11,54,18579,04/03/2018 03:36:00,06/03/2018 21:26:41
2174,7,352,13907,04/03/2018 06:00:00,06/03/2018 05:28:21
2175,1,393,38645,04/03/2018 07:12:00,06/03/2018 21:49:35
2176,5,221,15211,04/03/2018 08:24:00,05/03/2018 16:32:23
2177,8,278,20776,04/03/2018 09:36:00,06/03/2018 08:02:20
2178,8,290,35638,04/03/2018 10:48:00,06/03/2018 20:26:21
2180,5,228,25690,04/03/2018 13:12:00,06/03/2018 22:05:51
2181,2,173,20872,04/03/2018 14:24:00,06/03/2018 21:57:28
2183,12,195,13407,04/03/2018 16:48:00,07/03/2018 09:28:58
2184,5,324,23306,04/03/2018 18:00:00,07/03/2018 00:13:48
2185,4,217,43952,04/03/2018 19:12:00,05/03/2018 23:34:13
2187,8,133,37501,04/03/2018 21:36:00,06/03/2018 21:44:38
2189,6,181,32138,05/03/2018 00:00:00,07/03/2018 08:27:12
2190,10,153,3624,05/03/2018 00:35:00,06/03/2018 08:39:45
2191,14,53,20549,05/03/2018 01:10:00,07/03/2018 07:24:53
2192,11,178,38173,05/03/2018 01:45:00,06/03/2018 04:34:08
2194,5,197,44313,05/03/2018 02:55:00,06/03/2018 07:14:07
2197,14,20,28556,05/03/2018 04:40:00,06/03/2018 04:41:30
2198,5,158,38110,05/03/2018 05:15:00,06/03/2018 18:48:29
2199,8,273,8486,05/03/2018 05:50:00,07/03/2018 07:42:53
2201,4,4,39369,05/03/2018 07:00:00,06/03/2018 22:47:05
2203,2,243,17843,05/03/2018 08:10:00,07/03/2018 12:57:52
2205,13,48,21356,05/03/2018 09:20:00,07/03/2018 06:07:36
2206,13,320,17186,05/03/2018 09:55:00,07/03/2018 04:23:07
2207,14,189,39050,05/03/2018 10:30:00,06/03/2018 18:06:20
2208,5,145,19442,05/03/2018 11:05:00,06/03/2018 15:34:37
2209,11,29,37274,05/03/2018 11:40:00,07/03/2018 16:52:40
2213,13,389,35349,05/03/2018 14:00:00,08/03/2018 01:15:16
2215,9,174,44621,05/03/2018 15:10:00,07/03/2018 08:04:44
2216,4,6,6016,05/03/2018 15:45:00,08/03/2018 07:02:32
2217,14,226,8291,05/03/2018 16:20:00,07/03/2018 08:01:19
2219,7,377,19631,05/03/2018 17:30:00,07/03/2018 21:28:30
2221,11,117,6369,05/03/2018 18:40:00,07/03/2018 13:47:02
2224,14,2,31641,05/03/2018 20:25:00,07/03/2018 03:43:01
2225,13,160,152,05/03/2018 21:00:00,07/03/2018 16:43:00
2226,5,279,3766,05/03/2018 21:35:00,08/03/2018 06:04:49
2227,7,174,31990,05/03/2018 22:10:00,07/03/2018 23:00:45
2228,10,2,29682,05/03/2018 22:45:00,07/03/2018 07:19:08
2233,14,355,24637,06/03/2018 01:27:00,07/03/2018 11:18:40
2235,14,320,3545,06/03/2018 02:25:00,07/03/2018 05:19:27
2236,2,214,31322,06/03/2018 02:54:00,08/03/2018 15:22:08
2237,3,49,16001,06/03/2018 03:23:00,08/03/2018 17:03:43
2238,2,218,22110,06/03/2018 03:52:00,07/03/2018 11:17:11
2240,1,273,40040,06/03/2018 04:50:00,07/03/2018 19:17:31
2241,11,248,5246,06/03/2018 05:19:00,07/03/2018 15:52:31
2242,6,43,24847,06/03/2018 05:48:00,08/03/2018 12:12:03
2243,6,213,19294,06/03/2018 06:17:00,08/03/2018 11:34:54
2244,10,335,4754,06/03/2018 06:46:00,07/03/2018 22:47:00
2245,6,189,36507,06/03/2018 07:15:00,07/03/2018 16:53:18
2248,8,184,13279,06/03/2018 08:42:00,07/03/2018 23:12:25
2249,9,226,29735,06/03/2018 09:11:00,08/03/2018 12:01:19
2250,8,18,2674,06/03/2018 09:40:00,09/03/2018 03:29:27
2251,14,270,3065,06/03/2018 10:09:00,09/03/2018 04:24:15
2254,10,377,38775,06/03/2018 11:36:00,08/03/2018 22:40:17
2256,10,32,8269,06/03/2018 12:34:00,08/03/2018 20:06:40
2258,11,71,41906,06/03/2018 13:32:00,08/03/2018 11:50:12
2259,14,43,32569,06/03/2018 14:01:00,08/03/2018 03:04:30
2260,5,128,34250,06/03/2018 14:30:00,09/03/2018 08:59:32
2261,5,206,26563,06/03/2018 14:59:00,08/03/2018 19:28:46
2263,5,250,23385,06/03/2018 15:57:00,09/03/2018 08:32:57
2264,4,393,25519,06/03/2018 16:26:00,09/03/2018 10:10:57
2265,12,163,34228,06/03/2018 16:55:00,07/03/2018 17:42:41
2267,3,132,158,06/03/2018 17:53:00,09/03/2018 05:58:55
2268,11,90,27855,06/03/2018 18:22:00,08/03/2018 10:46:06
2270,7,154,36201,06/03/2018 19:20:00,07/03/2018 23:18:05
2272,3,194,39657,06/03/2018 20:18:00,08/03/2018 18:41:22
2273,12,89,4916,06/03/2018 20:47:00,08/03/2018 15:50:35
2274,9,73,11116,06/03/2018 21:16:00,08/03/2018 08:52:09
2275,14,118,36737,06/03/2018 21:45:00,08/03/2018 02:09:05
2276,9,290,17978,06/03/2018 22:14:00,07/03/2018 22:17:27
2278,8,280,8670,06/03/2018 23:12:00,09/03/2018 04:56:02
2279,14,245,10882,06/03/2018 23:41:00,08/03/2018 08:43:51
2280,9,231,32920,07/03/2018 00:33:00,08/03/2018 20:24:11
2293,12,345,25817,07/03/2018 07:42:00,
2298,10,335,6416,07/03/2018 10:27:00,
2303,12,10,4742,07/03/2018 13:12:00,
2304,14,238,5532,07/03/2018 13:45:00,
2305,13,307,11564,07/03/2018 14:18:00,
2314,14,60,43635,07/03/2018 19:15:00,
2315,11,285,35110,07/03/2018 19:48:00,
2329,10,388,40729,08/03/2018 03:30:00,
2339,7,228,27654,08/03/2018 08:30:00,
2353,6,80,40648,08/03/2018 15:30:00,
2361,11,226,40788,08/03/2018 19:30:00,
2364,10,288,11845,08/03/2018 21:00:00,
2371,1,336,8788,09/03/2018 00:36:00,
2378,6,344,10923,09/03/2018 04:48:00,
2383,13,33,16415,09/03/2018 07:48:00,
2393,11,194,35869,09/03/2018 13:48:00,
2394,1,187,21179,09/03/2018 14:24:00,
2283,8,279,39619,07/03/2018 02:12:00,08/03/2018 16:39:49
2284,2,257,7654,07/03/2018 02:45:00,09/03/2018 16:50:52
2285,1,229,20506,07/03/2018 03:18:00,08/03/2018 17:03:22
2286,14,71,19488,07/03/2018 03:51:00,09/03/2018 06:26:01
2287,14,352,20636,07/03/2018 04:24:00,08/03/2018 10:11:50
2288,1,57,40246,07/03/2018 04:57:00,08/03/2018 06:12:12
2290,8,123,39583,07/03/2018 06:03:00,08/03/2018 20:09:13
2291,1,63,36277,07/03/2018 06:36:00,09/03/2018 17:27:30
2292,1,232,3363,07/03/2018 07:09:00,09/03/2018 19:27:14
2294,2,26,43815,07/03/2018 08:15:00,08/03/2018 23:37:55
2295,5,274,36382,07/03/2018 08:48:00,08/03/2018 21:15:55
2297,9,137,26087,07/03/2018 09:54:00,10/03/2018 02:06:25
2299,13,307,33622,07/03/2018 11:00:00,09/03/2018 13:48:57
2300,1,342,6139,07/03/2018 11:33:00,09/03/2018 03:52:41
2301,8,149,35144,07/03/2018 12:06:00,08/03/2018 17:30:11
2302,9,362,29629,07/03/2018 12:39:00,09/03/2018 18:05:51
2307,10,315,24464,07/03/2018 15:24:00,09/03/2018 22:30:47
2308,1,202,10603,07/03/2018 15:57:00,09/03/2018 01:48:16
2309,10,195,18087,07/03/2018 16:30:00,09/03/2018 12:30:03
2310,5,377,12804,07/03/2018 17:03:00,09/03/2018 04:21:27
2311,10,43,22704,07/03/2018 17:36:00,09/03/2018 04:16:53
2312,10,97,27971,07/03/2018 18:09:00,10/03/2018 09:24:28
2316,10,310,24402,07/03/2018 20:21:00,10/03/2018 01:24:25
2317,6,176,43376,07/03/2018 20:54:00,10/03/2018 06:34:00
2318,13,213,2539,07/03/2018 21:27:00,10/03/2018 09:29:54
2319,12,144,4977,07/03/2018 22:00:00,10/03/2018 01:11:42
2320,8,253,3263,07/03/2018 22:33:00,09/03/2018 22:17:14
2322,7,211,26070,07/03/2018 23:39:00,09/03/2018 19:59:25
2323,8,147,39473,08/03/2018 00:30:00,09/03/2018 11:33:28
2324,11,173,23780,08/03/2018 01:00:00,10/03/2018 16:54:03
2325,11,131,78,08/03/2018 01:30:00,09/03/2018 02:18:42
2326,3,365,30121,08/03/2018 02:00:00,10/03/2018 02:50:41
2328,3,123,26880,08/03/2018 03:00:00,10/03/2018 00:12:44
2330,3,119,31761,08/03/2018 04:00:00,09/03/2018 22:51:49
2331,1,25,25329,08/03/2018 04:30:00,09/03/2018 20:08:47
2332,7,305,33288,08/03/2018 05:00:00,09/03/2018 23:34:30
2333,13,215,29207,08/03/2018 05:30:00,09/03/2018 09:23:42
2334,11,239,32921,08/03/2018 06:00:00,10/03/2018 20:55:25
2336,5,102,8008,08/03/2018 07:00:00,10/03/2018 16:07:37
2337,4,368,38429,08/03/2018 07:30:00,10/03/2018 20:13:22
2338,12,270,5314,08/03/2018 08:00:00,09/03/2018 14:30:02
2340,12,174,35219,08/03/2018 09:00:00,09/03/2018 11:25:00
2341,10,171,17138,08/03/2018 09:30:00,09/03/2018 20:39:04
2343,7,140,33706,08/03/2018 10:30:00,09/03/2018 11:05:51
2344,9,134,3338,08/03/2018 11:00:00,09/03/2018 15:38:35
2345,10,308,22130,08/03/2018 11:30:00,11/03/2018 04:10:17
2346,9,47,20869,08/03/2018 12:00:00,09/03/2018 22:41:06
2347,5,201,14345,08/03/2018 12:30:00,11/03/2018 00:44:15
2349,12,252,23453,08/03/2018 13:30:00,09/03/2018 14:25:46
2350,5,317,6671,08/03/2018 14:00:00,10/03/2018 09:57:55
2351,11,57,42852,08/03/2018 14:30:00,10/03/2018 06:40:23
2352,3,398,33610,08/03/2018 15:00:00,10/03/2018 11:19:43
2354,3,36,21602,08/03/2018 16:00:00,11/03/2018 00:10:40
2355,13,149,35009,08/03/2018 16:30:00,11/03/2018 07:31:30
2357,13,274,15349,08/03/2018 17:30:00,10/03/2018 22:33:45
2358,9,307,4212,08/03/2018 18:00:00,10/03/2018 02:12:35
2359,11,246,6559,08/03/2018 18:30:00,10/03/2018 04:20:23
2360,12,344,18646,08/03/2018 19:00:00,10/03/2018 03:01:47
2362,11,365,17993,08/03/2018 20:00:00,09/03/2018 23:47:02
2365,7,234,6327,08/03/2018 21:30:00,11/03/2018 07:07:20
2366,7,111,41258,08/03/2018 22:00:00,10/03/2018 19:59:12
2367,7,344,32269,08/03/2018 22:30:00,10/03/2018 13:02:29
2368,8,322,3656,08/03/2018 23:00:00,11/03/2018 13:40:32
2369,5,164,22316,08/03/2018 23:30:00,10/03/2018 17:47:43
2372,6,278,32186,09/03/2018 01:12:00,10/03/2018 08:02:48
2373,5,336,41231,09/03/2018 01:48:00,10/03/2018 23:40:00
2374,9,374,33103,09/03/2018 02:24:00,11/03/2018 11:55:15
2375,12,294,4891,09/03/2018 03:00:00,11/03/2018 20:00:42
2376,12,31,6197,09/03/2018 03:36:00,10/03/2018 05:07:23
2377,14,312,31208,09/03/2018 04:12:00,10/03/2018 15:00:11
2380,8,293,21995,09/03/2018 06:00:00,11/03/2018 14:10:36
2381,2,308,4741,09/03/2018 06:36:00,11/03/2018 02:12:50
2382,8,28,22283,09/03/2018 07:12:00,10/03/2018 13:40:43
2384,1,200,6231,09/03/2018 08:24:00,10/03/2018 20:09:26
2385,10,38,32243,09/03/2018 09:00:00,12/03/2018 03:20:46
2387,5,120,6516,09/03/2018 10:12:00,11/03/2018 02:09:23
2388,8,375,5094,09/03/2018 10:48:00,11/03/2018 17:55:10
2389,14,248,21140,09/03/2018 11:24:00,10/03/2018 13:41:35
2390,6,2,4725,09/03/2018 12:00:00,12/03/2018 00:56:11
2391,13,216,21843,09/03/2018 12:36:00,11/03/2018 21:25:58
2395,3,240,33502,09/03/2018 15:00:00,11/03/2018 19:18:10
2396,5,306,25032,09/03/2018 15:36:00,10/03/2018 17:45:04
2397,14,327,26492,09/03/2018 16:12:00,11/03/2018 16:46:28
2398,14,103,33954,09/03/2018 16:48:00,11/03/2018 05:50:58
2399,9,268,31153,09/03/2018 17:24:00,11/03/2018 20:09:40
2400,13,118,22466,09/03/2018 18:00:00,12/03/2018 08:23:05
2406,5,93,5020,09/03/2018 21:36:00,
2411,8,293,30320,10/03/2018 00:31:00,
2424,1,344,40019,10/03/2018 07:14:00,
2426,6,187,38564,10/03/2018 08:16:00,
2442,5,289,38405,10/03/2018 16:32:00,
2445,11,199,44660,10/03/2018 18:05:00,
2447,10,48,9758,10/03/2018 19:07:00,
2476,13,40,21474,11/03/2018 21:40:00,
2483,7,234,30168,12/03/2018 02:35:00,
2487,6,226,10080,12/03/2018 04:39:00,
2501,8,336,33359,12/03/2018 11:53:00,
2509,8,164,26972,12/03/2018 16:01:00,
2403,2,154,29639,09/03/2018 19:48:00,10/03/2018 20:39:51
2404,12,207,36759,09/03/2018 20:24:00,12/03/2018 05:25:17
2405,11,307,42745,09/03/2018 21:00:00,12/03/2018 14:23:46
2407,6,71,17980,09/03/2018 22:12:00,11/03/2018 22:45:35
2408,13,52,7315,09/03/2018 22:48:00,11/03/2018 18:46:41
2409,7,253,5055,09/03/2018 23:24:00,11/03/2018 19:23:26
2412,10,196,26107,10/03/2018 01:02:00,12/03/2018 08:51:21
2413,5,205,17640,10/03/2018 01:33:00,11/03/2018 16:21:10
2414,13,107,13102,10/03/2018 02:04:00,11/03/2018 11:20:14
2415,7,217,40487,10/03/2018 02:35:00,12/03/2018 05:22:24
2416,10,370,5090,10/03/2018 03:06:00,12/03/2018 11:50:31
2418,12,285,15614,10/03/2018 04:08:00,11/03/2018 09:44:18
2419,2,19,19828,10/03/2018 04:39:00,11/03/2018 05:15:21
2420,11,93,5393,10/03/2018 05:10:00,11/03/2018 13:47:40
2421,11,333,6425,10/03/2018 05:41:00,11/03/2018 11:17:09
2422,4,56,13201,10/03/2018 06:12:00,12/03/2018 06:14:25
2425,9,255,29634,10/03/2018 07:45:00,13/03/2018 00:34:31
2427,1,220,15783,10/03/2018 08:47:00,12/03/2018 10:02:17
2428,2,71,9132,10/03/2018 09:18:00,12/03/2018 00:57:05
2429,14,396,9847,10/03/2018 09:49:00,12/03/2018 12:22:05
2430,1,179,38907,10/03/2018 10:20:00,12/03/2018 21:45:17
2431,1,316,25881,10/03/2018 10:51:00,11/03/2018 17:31:17
2433,1,132,29151,10/03/2018 11:53:00,12/03/2018 11:45:34
2434,5,236,7406,10/03/2018 12:24:00,11/03/2018 23:00:12
2435,4,292,4920,10/03/2018 12:55:00,12/03/2018 14:17:34
2436,10,179,19185,10/03/2018 13:26:00,12/03/2018 16:31:53
2437,9,376,31918,10/03/2018 13:57:00,12/03/2018 04:15:48
